Age,Premium,Plan,PlanIndex,Gender
48,"5,827.61",保誠自主醫保計劃,28,Female
49,"6,043.37",保誠自主醫保計劃,28,Female
50,"6,212.94",保誠自主醫保計劃,28,Female
51,"6,387.24",保誠自主醫保計劃,28,Female
52,"6,566.50",保誠自主醫保計劃,28,Female
53,"6,750.79",保誠自主醫保計劃,28,Female
54,"6,940.20",保誠自主醫保計劃,28,Female
55,"7,134.96",保誠自主醫保計劃,28,Female
56,"7,335.14",保誠自主醫保計劃,28,Female
57,"7,540.98",保誠自主醫保計劃,28,Female
58,"7,752.64",保誠自主醫保計劃,28,Female
59,"7,970.18",保誠自主醫保計劃,28,Female
60,"8,490.75",保誠自主醫保計劃,28,Female
61,"9,045.41",保誠自主醫保計劃,28,Female
62,"9,636.27",保誠自主醫保計劃,28,Female
63,"10,265.73",保誠自主醫保計劃,28,Female
64,"10,936.26",保誠自主醫保計劃,28,Female
65,"11,445.98",保誠自主醫保計劃,28,Female
66,"11,979.41",保誠自主醫保計劃,28,Female
67,"12,537.72",保誠自主醫保計劃,28,Female
68,"13,122.07",保誠自主醫保計劃,28,Female
69,"13,733.62",保誠自主醫保計劃,28,Female
70,"14,313.32",保誠自主醫保計劃,28,Female
71,"14,917.59",保誠自主醫保計劃,28,Female
72,"15,547.28",保誠自主醫保計劃,28,Female
73,"16,203.62",保誠自主醫保計劃,28,Female
74,"16,887.64",保誠自主醫保計劃,28,Female
75,"17,475.40",保誠自主醫保計劃,28,Female
76,"18,083.62",保誠自主醫保計劃,28,Female
77,"18,713.07",保誠自主醫保計劃,28,Female
78,"19,364.38",保誠自主醫保計劃,28,Female
79,"20,038.40",保誠自主醫保計劃,28,Female
80,"20,477.90",保誠自主醫保計劃,28,Female
81,"20,919.03",保誠自主醫保計劃,28,Female
82,"21,358.77",保誠自主醫保計劃,28,Female
83,"21,798.35",保誠自主醫保計劃,28,Female
84,"22,239.40",保誠自主醫保計劃,28,Female
85,"22,679.06",保誠自主醫保計劃,28,Female
86,"23,064.54",保誠自主醫保計劃,28,Female
87,"23,456.62",保誠自主醫保計劃,28,Female
88,"23,761.58",保誠自主醫保計劃,28,Female
89,"24,070.49",保誠自主醫保計劃,28,Female
90,"24,311.21",保誠自主醫保計劃,28,Female
91,"24,554.33",保誠自主醫保計劃,28,Female
92,"24,750.71",保誠自主醫保計劃,28,Female
93,"24,923.85",保誠自主醫保計劃,28,Female
94,"25,044.59",保誠自主醫保計劃,28,Female
95,"25,167.04",保誠自主醫保計劃,28,Female
96,"25,291.43",保誠自主醫保計劃,28,Female
97,"25,413.72",保誠自主醫保計劃,28,Female
98,"25,537.65",保誠自主醫保計劃,28,Female
99,"25,662.11",保誠自主醫保計劃,28,Female
0,"3,306.69",保誠自主醫保計劃,28,Female
1,"1,746.00",永明港健康醫療保,29,Female
2,"1,746.00",永明港健康醫療保,29,Female
3,"1,746.00",永明港健康醫療保,29,Female
4,"1,624.00",永明港健康醫療保,29,Female
5,"1,502.00",永明港健康醫療保,29,Female
6,"1,380.00",永明港健康醫療保,29,Female
7,"1,258.00",永明港健康醫療保,29,Female
8,"1,138.00",永明港健康醫療保,29,Female
9,"1,138.00",永明港健康醫療保,29,Female
10,"1,138.00",永明港健康醫療保,29,Female
11,"1,138.00",永明港健康醫療保,29,Female
12,"1,138.00",永明港健康醫療保,29,Female
13,"1,138.00",永明港健康醫療保,29,Female
14,"1,138.00",永明港健康醫療保,29,Female
15,"1,138.00",永明港健康醫療保,29,Female
16,"1,328.00",永明港健康醫療保,29,Female
17,"1,328.00",永明港健康醫療保,29,Female
18,"1,328.00",永明港健康醫療保,29,Female
19,"1,328.00",永明港健康醫療保,29,Female
20,"1,328.00",永明港健康醫療保,29,Female
21,"1,381.00",永明港健康醫療保,29,Female
22,"1,434.00",永明港健康醫療保,29,Female
23,"1,487.00",永明港健康醫療保,29,Female
24,"1,540.00",永明港健康醫療保,29,Female
25,"1,592.00",永明港健康醫療保,29,Female
26,"1,665.00",永明港健康醫療保,29,Female
27,"1,741.00",永明港健康醫療保,29,Female
28,"1,821.00",永明港健康醫療保,29,Female
29,"1,881.00",永明港健康醫療保,29,Female
30,"1,943.00",永明港健康醫療保,29,Female
31,"1,995.00",永明港健康醫療保,29,Female
32,"2,049.00",永明港健康醫療保,29,Female
33,"2,104.00",永明港健康醫療保,29,Female
34,"2,157.00",永明港健康醫療保,29,Female
35,"2,256.00",永明港健康醫療保,29,Female
36,"2,313.00",永明港健康醫療保,29,Female
37,"2,373.00",永明港健康醫療保,29,Female
38,"2,433.00",永明港健康醫療保,29,Female
39,"2,492.00",永明港健康醫療保,29,Female
40,"2,552.00",永明港健康醫療保,29,Female
41,"2,671.00",永明港健康醫療保,29,Female
42,"2,795.00",永明港健康醫療保,29,Female
43,"2,925.00",永明港健康醫療保,29,Female
44,"3,053.00",永明港健康醫療保,29,Female
45,"3,185.00",永明港健康醫療保,29,Female
46,"3,325.00",永明港健康醫療保,29,Female
47,"3,470.00",永明港健康醫療保,29,Female
48,"3,621.00",永明港健康醫療保,29,Female
49,"3,783.00",永明港健康醫療保,29,Female
50,"3,951.00",永明港健康醫療保,29,Female
51,"4,132.00",永明港健康醫療保,29,Female
52,"4,320.00",永明港健康醫療保,29,Female
53,"4,517.00",永明港健康醫療保,29,Female
54,"4,698.00",永明港健康醫療保,29,Female
55,"4,886.00",永明港健康醫療保,29,Female
56,"5,082.00",永明港健康醫療保,29,Female
57,"5,286.00",永明港健康醫療保,29,Female
58,"5,498.00",永明港健康醫療保,29,Female
59,"5,682.00",永明港健康醫療保,29,Female
60,"5,873.00",永明港健康醫療保,29,Female
61,"6,052.00",永明港健康醫療保,29,Female
62,"6,234.00",永明港健康醫療保,29,Female
63,"6,424.00",永明港健康醫療保,29,Female
64,"6,656.00",永明港健康醫療保,29,Female
65,"6,895.00",永明港健康醫療保,29,Female
66,"7,143.00",永明港健康醫療保,29,Female
67,"7,401.00",永明港健康醫療保,29,Female
68,"7,667.00",永明港健康醫療保,29,Female
69,"8,035.00",永明港健康醫療保,29,Female
70,"8,419.00",永明港健康醫療保,29,Female
71,"8,851.00",永明港健康醫療保,29,Female
72,"9,304.00",永明港健康醫療保,29,Female
73,"9,782.00",永明港健康醫療保,29,Female
74,"10,259.00",永明港健康醫療保,29,Female
75,"10,867.00",永明港健康醫療保,29,Female
76,"11,396.00",永明港健康醫療保,29,Female
77,"11,951.00",永明港健康醫療保,29,Female
78,"12,534.00",永明港健康醫療保,29,Female
79,"12,984.00",永明港健康醫療保,29,Female
80,"13,448.00",永明港健康醫療保,29,Female
81,"13,597.00",永明港健康醫療保,29,Female
82,"13,747.00",永明港健康醫療保,29,Female
83,"13,899.00",永明港健康醫療保,29,Female
84,"14,235.00",永明港健康醫療保,29,Female
85,"14,580.00",永明港健康醫療保,29,Female
86,"14,935.00",永明港健康醫療保,29,Female
87,"15,296.00",永明港健康醫療保,29,Female
88,"15,668.00",永明港健康醫療保,29,Female
89,"16,061.00",永明港健康醫療保,29,Female
90,"16,464.00",永明港健康醫療保,29,Female
91,"16,831.00",永明港健康醫療保,29,Female
92,"17,205.00",永明港健康醫療保,29,Female
93,"17,588.00",永明港健康醫療保,29,Female
94,"17,980.00",永明港健康醫療保,29,Female
95,"18,380.00",永明港健康醫療保,29,Female
96,"18,789.00",永明港健康醫療保,29,Female
97,"19,206.00",永明港健康醫療保,29,Female
98,"19,633.00",永明港健康醫療保,29,Female
99,"20,070.00",永明港健康醫療保,29,Female
0,"1,746.00",永明港健康醫療保,29,Female
0,"2,176.00",立安心自願醫保標準計劃,30,Female
1,"2,176.00",立安心自願醫保標準計劃,30,Female
2,"2,176.00",立安心自願醫保標準計劃,30,Female
3,"2,176.00",立安心自願醫保標準計劃,30,Female
4,"2,176.00",立安心自願醫保標準計劃,30,Female
5,"1,624.00",立安心自願醫保標準計劃,30,Female
6,"1,624.00",立安心自願醫保標準計劃,30,Female
7,"1,624.00",立安心自願醫保標準計劃,30,Female
8,"1,624.00",立安心自願醫保標準計劃,30,Female
9,"1,624.00",立安心自願醫保標準計劃,30,Female
10,"1,624.00",立安心自願醫保標準計劃,30,Female
11,"1,624.00",立安心自願醫保標準計劃,30,Female
12,"1,624.00",立安心自願醫保標準計劃,30,Female
13,"1,624.00",立安心自願醫保標準計劃,30,Female
14,"1,624.00",立安心自願醫保標準計劃,30,Female
15,"1,624.00",立安心自願醫保標準計劃,30,Female
16,"1,624.00",立安心自願醫保標準計劃,30,Female
17,"1,624.00",立安心自願醫保標準計劃,30,Female
18,"1,624.00",立安心自願醫保標準計劃,30,Female
19,"1,624.00",立安心自願醫保標準計劃,30,Female
20,"1,624.00",立安心自願醫保標準計劃,30,Female
21,"1,694.00",立安心自願醫保標準計劃,30,Female
22,"1,764.00",立安心自願醫保標準計劃,30,Female
23,"1,834.00",立安心自願醫保標準計劃,30,Female
24,"1,904.00",立安心自願醫保標準計劃,30,Female
25,"1,974.00",立安心自願醫保標準計劃,30,Female
26,"2,043.00",立安心自願醫保標準計劃,30,Female
27,"2,113.00",立安心自願醫保標準計劃,30,Female
28,"2,183.00",立安心自願醫保標準計劃,30,Female
29,"2,253.00",立安心自願醫保標準計劃,30,Female
30,"2,323.00",立安心自願醫保標準計劃,30,Female
31,"2,430.00",立安心自願醫保標準計劃,30,Female
32,"2,542.00",立安心自願醫保標準計劃,30,Female
33,"2,659.00",立安心自願醫保標準計劃,30,Female
34,"2,781.00",立安心自願醫保標準計劃,30,Female
35,"2,909.00",立安心自願醫保標準計劃,30,Female
36,"3,043.00",立安心自願醫保標準計劃,30,Female
37,"3,183.00",立安心自願醫保標準計劃,30,Female
38,"3,329.00",立安心自願醫保標準計劃,30,Female
39,"3,482.00",立安心自願醫保標準計劃,30,Female
40,"3,642.00",立安心自願醫保標準計劃,30,Female
41,"3,810.00",立安心自願醫保標準計劃,30,Female
42,"3,985.00",立安心自願醫保標準計劃,30,Female
43,"4,169.00",立安心自願醫保標準計劃,30,Female
44,"4,334.00",立安心自願醫保標準計劃,30,Female
45,"4,426.00",立安心自願醫保標準計劃,30,Female
46,"4,521.00",立安心自願醫保標準計劃,30,Female
47,"4,627.00",立安心自願醫保標準計劃,30,Female
48,"4,719.00",立安心自願醫保標準計劃,30,Female
49,"4,799.00",立安心自願醫保標準計劃,30,Female
50,"4,883.00",立安心自願醫保標準計劃,30,Female
51,"5,064.00",立安心自願醫保標準計劃,30,Female
52,"5,251.00",立安心自願醫保標準計劃,30,Female
53,"5,445.00",立安心自願醫保標準計劃,30,Female
54,"5,647.00",立安心自願醫保標準計劃,30,Female
55,"5,856.00",立安心自願醫保標準計劃,30,Female
56,"6,072.00",立安心自願醫保標準計劃,30,Female
57,"6,297.00",立安心自願醫保標準計劃,30,Female
58,"6,510.00",立安心自願醫保標準計劃,30,Female
59,"6,765.00",立安心自願醫保標準計劃,30,Female
60,"7,022.00",立安心自願醫保標準計劃,30,Female
61,"7,282.00",立安心自願醫保標準計劃,30,Female
62,"7,551.00",立安心自願醫保標準計劃,30,Female
63,"7,831.00",立安心自願醫保標準計劃,30,Female
64,"8,121.00",立安心自願醫保標準計劃,30,Female
65,"8,434.00",立安心自願醫保標準計劃,30,Female
66,"8,940.00",立安心自願醫保標準計劃,30,Female
67,"9,476.00",立安心自願醫保標準計劃,30,Female
68,"10,045.00",立安心自願醫保標準計劃,30,Female
69,"10,648.00",立安心自願醫保標準計劃,30,Female
70,"11,287.00",立安心自願醫保標準計劃,30,Female
71,"11,964.00",立安心自願醫保標準計劃,30,Female
72,"12,622.00",立安心自願醫保標準計劃,30,Female
73,"13,253.00",立安心自願醫保標準計劃,30,Female
74,"13,849.00",立安心自願醫保標準計劃,30,Female
75,"14,472.00",立安心自願醫保標準計劃,30,Female
76,"15,124.00",立安心自願醫保標準計劃,30,Female
77,"15,804.00",立安心自願醫保標準計劃,30,Female
78,"16,516.00",立安心自願醫保標準計劃,30,Female
79,"17,143.00",立安心自願醫保標準計劃,30,Female
80,"17,789.00",立安心自願醫保標準計劃,30,Female
81,"18,553.00",立安心自願醫保標準計劃,30,Female
82,"19,348.00",立安心自願醫保標準計劃,30,Female
83,"20,165.00",立安心自願醫保標準計劃,30,Female
84,"21,019.00",立安心自願醫保標準計劃,30,Female
85,"21,893.00",立安心自願醫保標準計劃,30,Female
86,"22,291.00",立安心自願醫保標準計劃,30,Female
87,"22,649.00",立安心自願醫保標準計劃,30,Female
88,"23,023.00",立安心自願醫保標準計劃,30,Female
89,"23,397.00",立安心自願醫保標準計劃,30,Female
90,"23,772.00",立安心自願醫保標準計劃,30,Female
91,"24,152.00",立安心自願醫保標準計劃,30,Female
92,"24,538.00",立安心自願醫保標準計劃,30,Female
93,"24,941.00",立安心自願醫保標準計劃,30,Female
94,"25,315.00",立安心自願醫保標準計劃,30,Female
95,"25,695.00",立安心自願醫保標準計劃,30,Female
96,"26,098.00",立安心自願醫保標準計劃,30,Female
97,"26,473.00",立安心自願醫保標準計劃,30,Female
98,"26,870.00",立安心自願醫保標準計劃,30,Female
99,"27,291.00",立安心自願醫保標準計劃,30,Female
1,"1,674",「稅」優惠醫療計劃,31,Female
2,"1,674",「稅」優惠醫療計劃,31,Female
3,"1,674",「稅」優惠醫療計劃,31,Female
4,"1,674",「稅」優惠醫療計劃,31,Female
5,"1,674",「稅」優惠醫療計劃,31,Female
6,"1,674",「稅」優惠醫療計劃,31,Female
7,"1,674",「稅」優惠醫療計劃,31,Female
8,"1,674",「稅」優惠醫療計劃,31,Female
9,"1,674",「稅」優惠醫療計劃,31,Female
10,"1,674",「稅」優惠醫療計劃,31,Female
11,"1,674",「稅」優惠醫療計劃,31,Female
12,"1,674",「稅」優惠醫療計劃,31,Female
13,"1,674",「稅」優惠醫療計劃,31,Female
14,"1,674",「稅」優惠醫療計劃,31,Female
15,"1,674",「稅」優惠醫療計劃,31,Female
16,"1,674",「稅」優惠醫療計劃,31,Female
17,"1,674",「稅」優惠醫療計劃,31,Female
18,"1,961",「稅」優惠醫療計劃,31,Female
19,"2,031",「稅」優惠醫療計劃,31,Female
20,"2,081",「稅」優惠醫療計劃,31,Female
21,"2,217",「稅」優惠醫療計劃,31,Female
22,"2,330",「稅」優惠醫療計劃,31,Female
23,"2,419",「稅」優惠醫療計劃,31,Female
24,"2,534",「稅」優惠醫療計劃,31,Female
25,"2,633",「稅」優惠醫療計劃,31,Female
26,"2,708",「稅」優惠醫療計劃,31,Female
27,"2,808",「稅」優惠醫療計劃,31,Female
28,"2,908",「稅」優惠醫療計劃,31,Female
29,"3,007",「稅」優惠醫療計劃,31,Female
30,"3,106",「稅」優惠醫療計劃,31,Female
31,"3,205",「稅」優惠醫療計劃,31,Female
32,"3,305",「稅」優惠醫療計劃,31,Female
33,"3,417",「稅」優惠醫療計劃,31,Female
34,"3,539",「稅」優惠醫療計劃,31,Female
35,"3,668",「稅」優惠醫療計劃,31,Female
36,"3,804",「稅」優惠醫療計劃,31,Female
37,"3,953",「稅」優惠醫療計劃,31,Female
38,"4,139",「稅」優惠醫療計劃,31,Female
39,"4,310",「稅」優惠醫療計劃,31,Female
40,"4,488",「稅」優惠醫療計劃,31,Female
41,"4,637",「稅」優惠醫療計劃,31,Female
42,"4,829",「稅」優惠醫療計劃,31,Female
43,"5,025",「稅」優惠醫療計劃,31,Female
44,"5,284",「稅」優惠醫療計劃,31,Female
45,"5,547",「稅」優惠醫療計劃,31,Female
46,"5,840",「稅」優惠醫療計劃,31,Female
47,"6,079",「稅」優惠醫療計劃,31,Female
48,"6,316",「稅」優惠醫療計劃,31,Female
49,"6,554",「稅」優惠醫療計劃,31,Female
50,"6,790",「稅」優惠醫療計劃,31,Female
51,"7,012",「稅」優惠醫療計劃,31,Female
52,"7,231",「稅」優惠醫療計劃,31,Female
53,"7,449",「稅」優惠醫療計劃,31,Female
54,"7,666",「稅」優惠醫療計劃,31,Female
55,"7,881",「稅」優惠醫療計劃,31,Female
56,"8,102",「稅」優惠醫療計劃,31,Female
57,"8,326",「稅」優惠醫療計劃,31,Female
58,"8,573",「稅」優惠醫療計劃,31,Female
59,"8,818",「稅」優惠醫療計劃,31,Female
60,"9,063",「稅」優惠醫療計劃,31,Female
